01/1990,02/1990,03/1990,04/1990,05/1990,06/1990,07/1990,08/1990,09/1990,10/1990,11/1990,12/1990,01/1991,02/1991,03/1991,04/1991,05/1991,06/1991,07/1991,08/1991,09/1991,10/1991,11/1991,12/1991,01/1992,02/1992,03/1992,04/1992,05/1992,06/1992,07/1992,08/1992,09/1992,10/1992,11/1992,12/1992,01/1993,02/1993,03/1993,04/1993,05/1993,06/1993,07/1993,08/1993,09/1993,10/1993,11/1993,12/1993,01/1994,02/1994,03/1994,04/1994,05/1994,06/1994,07/1994,08/1994,09/1994,10/1994,11/1994,12/1994,01/1995,02/1995,03/1995,04/1995,05/1995,06/1995,07/1995,08/1995,09/1995,10/1995,11/1995,12/1995,01/1996,02/1996,03/1996,04/1996,05/1996,06/1996,07/1996,08/1996,09/1996,10/1996,11/1996,12/1996,01/1997,02/1997,03/1997,04/1997,05/1997,06/1997,07/1997,08/1997,09/1997,10/1997,11/1997,12/1997,01/1998,02/1998,03/1998,04/1998,05/1998,06/1998,07/1998,08/1998,09/1998,10/1998,11/1998,12/1998,01/1999,02/1999,03/1999,04/1999,05/1999,06/1999,07/1999,08/1999,09/1999,10/1999,11/1999,12/1999,01/2000,02/2000,03/2000,04/2000,05/2000,06/2000,07/2000,08/2000,09/2000,10/2000,11/2000,12/2000,01/2001,02/2001,03/2001,04/2001,05/2001,06/2001,07/2001,08/2001,09/2001,10/2001,11/2001,12/2001,01/2002,02/2002,03/2002,04/2002,05/2002,06/2002,07/2002,08/2002,09/2002,10/2002,11/2002,12/2002,01/2003,02/2003,03/2003,04/2003,05/2003,06/2003,07/2003,08/2003,09/2003,10/2003,11/2003,12/2003,01/2004,02/2004,03/2004,04/2004,05/2004,06/2004,07/2004,08/2004,09/2004,10/2004,11/2004,12/2004,01/2005,02/2005,03/2005,04/2005,05/2005,06/2005,07/2005,08/2005,09/2005,10/2005,11/2005,12/2005,01/2006,02/2006,03/2006,04/2006,05/2006,06/2006,07/2006,08/2006,09/2006,10/2006,11/2006,12/2006,01/2007,02/2007,03/2007,04/2007,05/2007,06/2007,07/2007,08/2007,09/2007,10/2007,11/2007,12/2007,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,06/2018,07/2018,08/2018,09/2018,10/2018,11/2018,12/2018
S221,S221,S1141,S717,S859,S813,S287,S268,S988,S279,S945,S1104,S702,S367,S108,S950,S1261,S1268,S784,S1104,S1104,S1111,S1111,S1190,S221,S314,S1268,S1104,S740,S889,S497,S912,S52,S434,S1104,S889,S45,S45,S45,S524,S524,S842,S20,S784,S889,S1257,S1147,S1117,S681,S285,S873,S484,S1268,S740,S1052,S1257,S1257,S1113,S1287,S1287,S611,S279,S1168,S37,S831,S1117,S77,S456,S154,S390,S740,S140,S149,S1325,S117,S1316,S813,S52,S314,S1208,S1017,S117,S1287,S1287,S259,S850,S1311,S37,S37,S37,S912,S52,S1167,S1261,S889,S651,S1364,S1009,S1364,S32,S412,S357,S889,S954,S117,S608,S491,S612,S626,S242,S241,S1383,S37,S412,S721,S449,S1118,S140,S809,S357,S257,S257,S257,S214,S1316,S813,S32,S412,S711,S813,S713,S90,S1362,S412,S412,S357,S608,S257,S890,S831,S1017,S1364,S74,S117,S1287,S1287,S491,S491,S1300,S1193,S809,S1325,S117,S711,S711,S711,S72,S607,S874,S32,S32,S32,S1316,S1316,S813,S1009,S693,S809,S1113,S1113,S1113,S1362,S1362,S412,S126,S809,S1301,S1346,S612,S1111,S303,S257,S257,S36,S830,S833,S1325,S1301,S1300,S842,S1316,S813,S303,S257,S1111,S833,S560,S497,S801,S52,S52,S156,S156,S757,S125,S641,S809,S1167,S1167,S757,S1024,S227,S514,S1117,S1009,S711,S227,S999,S407,S760,S383,S1147,S688,S227,S334,S37,S1117,S372,S719,S688,S781,S1002,S1002,S514,S662,S102,S69,S407,S407,S1002,S907,S1047,S334,S781,S334,S662,S907,S1047,S781,S781,S21,S21,S907,S102,S688,S1024,S1024,S227,S907,S1047,S688,S359,S999,S615,S107,S472,S227,S334,S781,S334,S107,S684,S359,S999,S999,S999,S1326,S1024,S359,S334,S334,S21,S107,S472,S69,S454,S383,S514,S741,S686,S719,S359,S481,S407,S907,S102,S102,S359,S481,S781,S218,S1309,S686,S684,S684,S359,S233,S728,S741,S107,S1024,S227,S519,S555,S102,S684,S472,S472,S1040,S505,S907,S227,S227,S481,S555,S233,S505,S102,S102,S1047,S1040,S233,S505,S686,S686,S686,S885,S885,S32,S1046,S1046,S555,S1309,S1309,S662,S317,S1278,S752
S611,S611,S221,S1111,S1316,S912,S277,S737,S1025,S484,S918,S784,S110,S702,S537,S822,S312,S109,S1268,S784,S784,S612,S612,S900,S611,S279,S109,S784,S1104,S740,S842,S859,S813,S20,S784,S740,S1208,S1208,S1208,S833,S833,S524,S945,S1268,S740,S1081,S831,S1106,S689,S563,S362,S208,S109,S1104,S45,S1081,S1081,S117,S1113,S1113,S1098,S390,S740,S1090,S37,S651,S1167,S1273,S1134,S1261,S1104,S1017,S1325,S809,S149,S1220,S912,S813,S279,S889,S1117,S149,S1113,S1113,S1335,S488,S1274,S1052,S1052,S1052,S859,S813,S1330,S312,S740,S1147,S140,S1364,S140,S1287,S1362,S711,S740,S1117,S149,S357,S257,S1346,S338,S1341,S1374,S781,S770,S1362,S757,S1085,S1354,S1037,S74,S711,S608,S608,S608,S1316,S497,S912,S1287,S1362,S412,S912,S1156,S1184,S1301,S1362,S1362,S303,S357,S608,S1235,S37,S954,S824,S693,S149,S1113,S1113,S257,S257,S1346,S1115,S74,S809,S149,S412,S412,S412,S87,S80,S646,S1287,S1287,S1287,S497,S497,S912,S585,S126,S74,S117,S117,S117,S1301,S1301,S1362,S1009,S74,S32,S491,S1300,S1195,S711,S608,S608,S717,S789,S1343,S809,S32,S1346,S1190,S842,S912,S711,S608,S1195,S1343,S833,S842,S912,S1156,S1156,S1330,S1330,S328,S824,S1009,S641,S1330,S1330,S678,S688,S359,S383,S1147,S125,S1362,S359,S781,S999,S1002,S454,S37,S684,S359,S227,S615,S1147,S1117,S107,S684,S334,S999,S999,S383,S1309,S838,S1024,S999,S999,S21,S741,S102,S227,S334,S227,S1309,S741,S102,S334,S334,S407,S407,S741,S838,S684,S688,S688,S359,S741,S102,S684,S69,S781,S1169,S1047,S719,S359,S227,S334,S227,S1047,S1326,S69,S781,S781,S781,S472,S688,S69,S227,S227,S407,S1047,S719,S1024,S760,S454,S383,S662,S907,S107,S1024,S227,S999,S741,S838,S838,S1024,S227,S481,S233,S505,S907,S472,S472,S1024,S1040,S662,S728,S1047,S684,S359,S342,S586,S686,S472,S107,S107,S555,S443,S741,S359,S359,S227,S586,S1040,S443,S686,S686,S102,S555,S1040,S443,S907,S907,S907,S1009,S1009,S1113,S1278,S1278,S586,S505,S505,S1309,S1376,S872,S121
S238,S238,S611,S612,S497,S859,S989,S950,S1379,S208,S314,S109,S30,S110,S367,S219,S1025,S434,S109,S1268,S1268,S1346,S1346,S1111,S238,S484,S434,S1268,S784,S784,S1190,S1316,S912,S945,S1268,S1104,S1168,S1168,S1168,S717,S717,S833,S918,S109,S1104,S1052,S37,S651,S1269,S1107,S285,S390,S434,S784,S1208,S1052,S1052,S149,S117,S117,S289,S1261,S1104,S1257,S1090,S1147,S1330,S757,S1115,S312,S20,S1117,S809,S74,S1325,S497,S859,S912,S390,S740,S651,S1325,S117,S117,S674,S967,S850,S45,S45,S45,S1316,S912,S156,S1025,S1104,S831,S1017,S140,S1017,S1113,S1301,S412,S1104,S651,S1325,S711,S608,S491,S185,S796,S590,S1104,S1052,S1301,S1172,S721,S449,S1017,S1009,S412,S357,S357,S357,S497,S842,S859,S1113,S1301,S1362,S859,S52,S713,S32,S1301,S1301,S711,S303,S357,S82,S770,S1117,S267,S126,S1325,S117,S117,S608,S608,S491,S1249,S693,S74,S1325,S1362,S1362,S1362,S310,S72,S607,S1113,S1113,S1113,S1190,S1190,S859,S1364,S1009,S693,S149,S149,S149,S32,S32,S1301,S585,S693,S1287,S257,S1346,S612,S412,S357,S357,S1111,S36,S830,S74,S1287,S491,S560,S1190,S859,S412,S357,S612,S830,S1343,S1190,S813,S951,S951,S879,S879,S77,S140,S125,S1009,S142,S142,S1167,S684,S69,S454,S37,S824,S32,S69,S334,S781,S407,S760,S383,S472,S69,S359,S514,S37,S1147,S1047,S472,S227,S781,S781,S454,S443,S686,S688,S781,S781,S407,S662,S838,S359,S227,S359,S505,S662,S838,S227,S227,S999,S999,S662,S686,S472,S684,S684,S69,S662,S838,S472,S1024,S334,S514,S102,S107,S69,S359,S227,S359,S102,S472,S1024,S334,S334,S334,S719,S684,S1024,S359,S359,S999,S102,S107,S684,S1002,S760,S454,S1309,S741,S1047,S684,S359,S781,S662,S686,S686,S684,S359,S227,S1040,S443,S741,S107,S107,S684,S555,S1309,S662,S102,S472,S1024,S716,S1327,S907,S107,S1047,S1047,S586,S233,S728,S1024,S1024,S359,S1327,S555,S233,S907,S907,S686,S586,S555,S233,S728,S728,S728,S125,S125,S641,S872,S872,S1327,S443,S443,S505,S519,S291,S367
S1098,S1098,S238,S1346,S524,S1316,S1229,S822,S221,S390,S279,S434,S729,S30,S110,S1,S1379,S945,S434,S109,S109,S491,S491,S612,S1098,S208,S945,S109,S1268,S1268,S900,S1220,S859,S918,S109,S784,S889,S889,S889,S1111,S1111,S717,S1166,S434,S784,S45,S1257,S1147,S1142,S681,S563,S750,S20,S1268,S1168,S45,S45,S777,S149,S149,S268,S312,S20,S1052,S1257,S831,S1154,S705,S1118,S1025,S314,S651,S74,S1009,S809,S842,S1316,S859,S1261,S1104,S1147,S809,S149,S149,S1125,S84,S488,S1208,S1208,S1208,S497,S859,S917,S897,S20,S37,S954,S1017,S954,S117,S32,S1362,S20,S1147,S809,S412,S357,S257,S182,S709,S1070,S890,S45,S32,S678,S757,S1085,S954,S585,S1362,S711,S711,S711,S842,S1190,S214,S117,S32,S1301,S214,S813,S1156,S1287,S32,S32,S412,S711,S303,S1024,S1052,S651,S140,S1009,S809,S149,S149,S357,S357,S257,S1118,S126,S693,S809,S1301,S1301,S1301,S112,S87,S80,S117,S117,S117,S560,S560,S1316,S824,S585,S126,S1325,S1325,S1325,S1287,S1287,S32,S1364,S126,S1113,S608,S491,S1300,S1362,S303,S303,S1195,S717,S789,S693,S1113,S257,S833,S560,S214,S1362,S303,S1300,S789,S830,S560,S859,S801,S801,S142,S142,S678,S1117,S824,S125,S917,S917,S1330,S472,S1024,S760,S615,S140,S1113,S1024,S227,S334,S999,S1002,S454,S719,S1024,S69,S454,S615,S37,S102,S719,S359,S334,S334,S760,S1020,S907,S684,S334,S334,S999,S1309,S686,S69,S359,S69,S443,S1309,S686,S359,S359,S781,S781,S1309,S907,S719,S472,S472,S1024,S1309,S686,S719,S688,S227,S383,S838,S1047,S1024,S69,S359,S69,S838,S719,S688,S359,S359,S359,S107,S1326,S688,S69,S69,S781,S838,S1047,S472,S407,S1002,S760,S505,S662,S102,S472,S1024,S481,S1309,S907,S907,S472,S1024,S359,S586,S218,S662,S1047,S1047,S472,S1327,S505,S1309,S838,S719,S684,S1060,S1046,S741,S1047,S102,S102,S1327,S1040,S662,S684,S684,S1024,S1046,S586,S1040,S741,S741,S907,S1327,S586,S1040,S662,S662,S662,S824,S824,S885,S291,S291,S1046,S233,S233,S443,S342,S317,S338
S1252,S1252,S1098,S491,S900,S497,S385,S219,S611,S1261,S484,S945,S336,S729,S30,S463,S221,S918,S945,S434,S434,S257,S257,S1346,S1252,S390,S918,S434,S109,S109,S717,S497,S1316,S1166,S434,S1268,S740,S740,S740,S612,S612,S1111,S314,S20,S1268,S1208,S1081,S831,S153,S689,S1107,S1261,S945,S109,S889,S1208,S1208,S1325,S777,S777,S950,S1025,S314,S45,S1052,S37,S90,S678,S1085,S611,S279,S1147,S1009,S585,S74,S524,S1220,S1316,S1025,S20,S831,S74,S1325,S1325,S959,S946,S967,S889,S889,S889,S717,S1316,S90,S1098,S107,S1052,S1117,S954,S1117,S149,S1287,S1301,S107,S831,S74,S1362,S711,S608,S980,S848,S1318,S20,S1208,S1287,S77,S1172,S721,S651,S1364,S1301,S412,S412,S412,S1190,S833,S1316,S149,S1287,S32,S842,S912,S52,S1113,S1287,S1287,S1362,S412,S711,S20,S45,S1147,S1037,S585,S74,S1325,S1325,S303,S303,S608,S181,S1009,S126,S74,S32,S32,S32,S191,S310,S72,S149,S149,S149,S1343,S1343,S497,S140,S1364,S1009,S809,S809,S809,S1113,S1113,S1287,S824,S1009,S117,S357,S257,S1346,S1301,S711,S711,S612,S1111,S36,S126,S117,S608,S1343,S833,S1316,S1301,S711,S1346,S36,S789,S833,S1316,S813,S813,S90,S90,S1167,S1147,S140,S824,S1184,S1184,S142,S719,S688,S1002,S514,S1117,S149,S688,S359,S227,S781,S407,S760,S107,S688,S1024,S760,S1169,S615,S838,S107,S69,S227,S227,S1002,S233,S741,S472,S227,S227,S781,S443,S907,S1024,S69,S1024,S1020,S505,S907,S69,S69,S334,S334,S505,S741,S107,S719,S719,S688,S505,S907,S107,S684,S359,S760,S686,S102,S688,S1024,S69,S1024,S686,S107,S684,S69,S69,S69,S1047,S472,S684,S1024,S1024,S334,S686,S102,S719,S999,S407,S1002,S443,S1309,S838,S719,S684,S227,S505,S741,S741,S719,S684,S1024,S1327,S233,S1309,S102,S102,S107,S1046,S443,S505,S686,S107,S472,S1319,S872,S728,S102,S686,S686,S1046,S555,S1309,S472,S472,S684,S872,S1327,S555,S728,S728,S741,S1046,S1327,S555,S1309,S1309,S1309,S1117,S1117,S1009,S317,S317,S1278,S1040,S1040,S233,S716,S1376,S1300
S268,S268,S1252,S257,S717,S524,S783,S1,S238,S312,S208,S918,S1035,S336,S729,S332,S611,S1166,S918,S945,S945,S608,S608,S491,S289,S64,S1166,S945,S434,S434,S1111,S842,S1220,S314,S20,S109,S1104,S1104,S1104,S1346,S1346,S612,S279,S945,S109,S1168,S1052,S37,S1358,S1269,S681,S312,S918,S434,S740,S1168,S1168,S809,S1325,S1325,S822,S611,S279,S1208,S45,S1090,S1184,S77,S721,S1098,S390,S831,S585,S1364,S1009,S1190,S497,S1220,S611,S314,S37,S1009,S809,S809,S111,S259,S84,S740,S740,S740,S1111,S497,S1184,S349,S314,S45,S651,S1117,S651,S1325,S1113,S32,S314,S37,S1009,S1301,S412,S357,S786,S12,S580,S107,S383,S1113,S1330,S678,S757,S1147,S824,S32,S1362,S1362,S1362,S833,S1343,S497,S1325,S1113,S1287,S1190,S859,S813,S117,S1113,S1113,S1301,S1362,S412,S1196,S1208,S831,S1017,S1364,S693,S809,S809,S711,S711,S357,S1354,S585,S1009,S693,S1287,S1287,S1287,S395,S112,S87,S1325,S1325,S1325,S830,S830,S1190,S1037,S824,S585,S74,S74,S74,S117,S117,S1113,S140,S585,S149,S303,S608,S491,S32,S412,S412,S1300,S1195,S717,S1009,S149,S357,S830,S1343,S842,S32,S412,S491,S717,S36,S1343,S842,S859,S859,S917,S917,S1330,S37,S1117,S140,S1156,S1156,S917,S107,S684,S407,S383,S1147,S809,S684,S69,S359,S334,S999,S1002,S1047,S684,S688,S1002,S514,S1169,S686,S1047,S1024,S359,S359,S999,S1040,S662,S719,S359,S359,S334,S1020,S741,S688,S1024,S688,S233,S443,S741,S1024,S1024,S227,S227,S443,S662,S1047,S107,S107,S684,S443,S741,S1047,S472,S69,S1002,S907,S838,S684,S688,S1024,S688,S907,S1047,S1326,S1024,S1024,S1024,S102,S719,S1326,S688,S688,S227,S907,S838,S107,S781,S999,S407,S218,S505,S686,S107,S472,S359,S443,S662,S662,S107,S472,S684,S1046,S1040,S505,S838,S838,S1047,S872,S218,S443,S907,S1047,S107,S440,S291,S662,S686,S907,S907,S872,S586,S505,S107,S107,S472,S291,S1046,S586,S662,S662,S728,S872,S1046,S586,S505,S505,S505,S1147,S1147,S125,S1376,S1376,S872,S555,S555,S1040,S1060,S519,S1278
S737,S737,S268,S608,S1111,S900,S836,S463,S1098,S988,S390,S314,S1237,S1035,S336,S1260,S238,S314,S1166,S918,S918,S832,S832,S257,S268,S1261,S314,S918,S20,S20,S1346,S1190,S497,S279,S945,S434,S784,S784,S784,S491,S491,S1346,S484,S918,S434,S889,S45,S1257,S211,S1142,S689,S1025,S1166,S20,S1104,S889,S889,S74,S809,S809,S219,S1098,S390,S1168,S1208,S1257,S52,S1167,S456,S289,S1261,S37,S1364,S1017,S1364,S900,S842,S497,S1098,S279,S1052,S585,S74,S74,S1127,S1335,S946,S1104,S1104,S1104,S1195,S717,S1156,S289,S279,S1208,S1147,S651,S1147,S809,S117,S1287,S279,S770,S585,S32,S1362,S711,S55,S626,S874,S314,S889,S117,S156,S77,S1172,S831,S140,S1287,S1301,S1301,S1301,S1343,S717,S842,S809,S117,S1113,S833,S214,S912,S149,S117,S117,S32,S1301,S1362,S1351,S383,S37,S954,S824,S126,S74,S74,S412,S412,S303,S449,S1364,S585,S126,S1113,S1113,S1113,S135,S191,S310,S809,S809,S809,S36,S36,S560,S1017,S140,S1364,S693,S693,S126,S149,S149,S117,S1037,S1364,S1325,S711,S357,S257,S1287,S1362,S1362,S1346,S612,S1111,S585,S1325,S303,S789,S830,S1190,S1287,S1362,S257,S1111,S717,S830,S560,S1316,S1316,S528,S1184,S142,S514,S1147,S1117,S801,S801,S1184,S1047,S472,S999,S454,S37,S641,S472,S1024,S69,S227,S781,S407,S838,S472,S684,S407,S454,S514,S907,S102,S688,S69,S69,S781,S308,S1309,S107,S69,S69,S227,S233,S662,S684,S688,S684,S1040,S1020,S662,S688,S688,S359,S359,S218,S1309,S102,S1047,S1047,S472,S218,S662,S102,S719,S1024,S21,S741,S686,S1326,S684,S688,S684,S741,S102,S472,S688,S688,S688,S838,S107,S472,S684,S684,S359,S741,S686,S1047,S334,S781,S999,S233,S443,S907,S1047,S719,S1024,S218,S1309,S1309,S1047,S719,S472,S872,S586,S443,S686,S686,S102,S291,S233,S218,S741,S102,S1047,S506,S317,S1309,S907,S741,S741,S291,S1327,S443,S1047,S1047,S107,S317,S872,S1327,S1309,S1309,S662,S291,S872,S1327,S443,S443,S443,S37,S37,S824,S519,S519,S291,S586,S586,S555,S506,S342,S247
S950,S950,S737,S832,S612,S717,S1063,S1258,S1252,S1025,S1261,S279,S1219,S1237,S1035,S287,S1098,S279,S314,S1166,S1166,S711,S711,S608,S737,S312,S279,S1166,S945,S945,S491,S900,S842,S484,S918,S20,S1268,S1268,S1268,S257,S257,S491,S208,S1166,S20,S740,S1208,S1081,S170,S153,S1269,S611,S314,S945,S784,S740,S740,S1009,S74,S74,S463,S289,S1261,S889,S1168,S1052,S813,S1330,S1273,S268,S312,S1052,S1017,S1117,S1017,S717,S524,S842,S289,S390,S45,S1364,S1009,S1009,S906,S674,S259,S20,S20,S20,S612,S1111,S52,S268,S390,S889,S831,S1147,S831,S74,S149,S1113,S390,S1052,S1364,S1287,S1301,S412,S521,S338,S388,S279,S455,S149,S142,S1330,S678,S37,S1037,S1113,S32,S32,S32,S717,S1111,S1190,S74,S149,S117,S1343,S842,S859,S1325,S149,S149,S1287,S32,S1301,S107,S1253,S770,S1117,S267,S1009,S693,S693,S1362,S1362,S711,S714,S824,S1364,S1009,S117,S117,S117,S403,S395,S112,S74,S74,S74,S717,S717,S1343,S954,S1037,S824,S126,S126,S1009,S1325,S1325,S149,S1017,S824,S809,S412,S303,S608,S1113,S1301,S1301,S491,S1300,S1195,S1364,S809,S711,S36,S789,S560,S1113,S1301,S608,S1195,S1111,S789,S1343,S842,S842,S713,S1156,S917,S383,S37,S1147,S813,S813,S1156,S102,S719,S781,S760,S615,S1009,S719,S688,S1024,S359,S334,S999,S686,S719,S472,S999,S760,S454,S741,S838,S684,S1024,S1024,S334,S555,S443,S1047,S1024,S1024,S359,S1040,S1309,S472,S684,S472,S308,S233,S1309,S684,S684,S69,S69,S1020,S505,S838,S102,S102,S719,S1020,S1309,S838,S107,S688,S407,S662,S907,S472,S1326,S684,S1326,S662,S838,S719,S684,S684,S684,S686,S1047,S719,S1326,S1326,S69,S662,S907,S102,S227,S481,S781,S1040,S218,S741,S102,S107,S684,S1040,S505,S505,S102,S107,S719,S291,S1327,S218,S907,S907,S838,S317,S1040,S233,S728,S838,S102,S66,S519,S505,S741,S728,S728,S317,S1046,S233,S102,S102,S1047,S1376,S291,S1046,S505,S505,S1309,S317,S291,S1046,S233,S233,S233,S1169,S1169,S1117,S342,S342,S317,S1327,S1327,S586,S814,S716,S539
S822,S822,S950,S1362,S1346,S1111,S193,S332,S268,S1379,S312,S484,S344,S1219,S1237,S277,S1252,S484,S279,S314,S314,S1362,S1362,S832,S950,S1025,S484,S314,S918,S918,S257,S717,S1190,S208,S1166,S945,S109,S109,S109,S608,S608,S257,S390,S314,S945,S1104,S1168,S1052,S620,S1358,S1142,S1098,S279,S918,S1268,S1104,S1104,S1364,S1009,S1009,S1258,S268,S312,S740,S889,S45,S912,S1154,S757,S822,S1025,S45,S1117,S651,S1117,S1111,S1190,S524,S268,S1261,S1208,S1017,S585,S585,S606,S1125,S1335,S107,S107,S107,S1346,S1195,S813,S950,S662,S740,S37,S831,S37,S1009,S1325,S117,S447,S45,S140,S1113,S32,S1362,S793,S185,S191,S390,S740,S1325,S917,S156,S77,S1052,S1017,S117,S1287,S1287,S1287,S1111,S1195,S833,S693,S1325,S149,S830,S1190,S214,S809,S1325,S1325,S1113,S1287,S32,S1047,S889,S1052,S651,S140,S585,S126,S126,S1301,S1301,S412,S1085,S267,S824,S585,S149,S149,S149,S692,S135,S191,S693,S693,S693,S1111,S1111,S830,S1117,S1017,S267,S1009,S1009,S585,S809,S809,S1325,S954,S140,S74,S1362,S711,S357,S117,S32,S32,S257,S1346,S612,S824,S74,S412,S717,S36,S833,S149,S32,S357,S612,S1195,S36,S717,S560,S560,S1184,S801,S1184,S454,S514,S37,S859,S859,S801,S686,S107,S334,S1002,S514,S125,S107,S684,S688,S69,S359,S781,S907,S107,S719,S781,S1002,S760,S662,S686,S472,S688,S688,S227,S586,S1020,S102,S688,S688,S69,S308,S443,S719,S472,S719,S555,S1040,S505,S472,S472,S1024,S1024,S233,S443,S686,S838,S838,S107,S233,S505,S686,S1047,S684,S999,S1309,S741,S719,S472,S1326,S472,S1309,S686,S107,S1326,S1326,S1326,S907,S102,S107,S472,S472,S1024,S1309,S741,S838,S359,S227,S481,S555,S233,S662,S838,S1047,S472,S555,S443,S443,S838,S1047,S107,S317,S1046,S233,S741,S741,S686,S1376,S555,S1040,S662,S686,S838,S886,S342,S443,S728,S662,S662,S1376,S872,S1040,S907,S907,S102,S519,S317,S872,S443,S443,S505,S1376,S317,S872,S1040,S1040,S1040,S514,S514,S1147,S716,S716,S1376,S1046,S1046,S1327,S66,S1060,S1093
S219,S219,S822,S1287,S491,S612,S1328,S1260,S737,S221,S988,S208,S204,S344,S1219,S989,S268,S208,S484,S279,S279,S1287,S1287,S711,S822,S1379,S208,S279,S1166,S1166,S608,S1111,S833,S390,S314,S918,S434,S434,S434,S832,S832,S608,S64,S279,S918,S784,S889,S45,S672,S211,S153,S289,S484,S1166,S109,S784,S784,S15,S1364,S1364,S1260,S950,S1025,S1104,S740,S1208,S859,S90,S705,S219,S611,S1208,S651,S1147,S651,S612,S900,S1190,S950,S1025,S889,S1117,S1364,S1364,S1038,S959,S674,S314,S314,S314,S491,S612,S912,S822,S447,S1104,S1052,S37,S1052,S1364,S809,S149,S1261,S1208,S1017,S117,S1287,S1301,S958,S182,S403,S907,S1383,S809,S90,S142,S1330,S45,S954,S149,S1113,S1113,S1113,S1195,S612,S1343,S126,S809,S1325,S36,S833,S842,S74,S809,S809,S117,S1113,S1287,S314,S455,S45,S1147,S1037,S1364,S1009,S1009,S32,S32,S1362,S757,S140,S267,S1364,S1325,S1325,S1325,S315,S403,S395,S126,S126,S126,S1195,S1195,S36,S651,S954,S140,S585,S585,S1364,S74,S74,S809,S1117,S1037,S693,S1301,S412,S303,S149,S1287,S1287,S608,S491,S1300,S140,S693,S1362,S1111,S717,S1343,S809,S1287,S303,S1300,S612,S717,S1195,S1343,S1343,S1156,S813,S1156,S760,S383,S615,S842,S842,S813,S907,S1047,S227,S407,S383,S824,S1047,S472,S684,S1024,S69,S334,S741,S1047,S107,S334,S407,S1002,S1309,S907,S719,S684,S684,S359,S1327,S233,S838,S684,S684,S1024,S555,S1020,S107,S719,S107,S586,S308,S443,S719,S719,S688,S688,S1040,S218,S907,S686,S686,S1047,S1040,S443,S907,S102,S472,S781,S505,S662,S107,S719,S472,S719,S505,S907,S1047,S472,S472,S472,S741,S838,S1047,S719,S719,S688,S505,S662,S686,S69,S359,S227,S586,S1040,S1309,S686,S102,S719,S586,S218,S218,S907,S102,S1047,S1376,S872,S1040,S728,S728,S907,S519,S586,S555,S1309,S907,S686,S86,S716,S218,S662,S1309,S1309,S519,S291,S555,S741,S741,S907,S342,S1376,S291,S233,S233,S443,S519,S1376,S291,S555,S555,S555,S383,S383,S37,S1060,S1060,S519,S1278,S1278,S1046,S886,S506,S851
